@relation 'gesture-weka.filters.unsupervised.instance.RemoveMisclassified-Wweka.classifiers.bayes.NaiveBayes -D-C-1-F0-T0.1-I0-weka.filters.unsupervised.instance.RemoveMisclassified-Wweka.classifiers.bayes.NaiveBayes -D-C-1-F0-T0.1-I0'

@attribute meanX numeric
@attribute meanY numeric
@attribute meanZ numeric
@attribute maxX numeric
@attribute maxY numeric
@attribute maxZ numeric
@attribute minX numeric
@attribute minY numeric
@attribute minZ numeric
@attribute meanCrossingX numeric
@attribute meanCrossingY numeric
@attribute meanCrossingZ numeric
@attribute absMeanX numeric
@attribute absMeanY numeric
@attribute absMeanZ numeric
@attribute absDifferenceX numeric
@attribute absDifferenceY numeric
@attribute absDifferenceZ numeric
@attribute stdDeviationX numeric
@attribute stdDeviationY numeric
@attribute stdDeviationZ numeric
@attribute skewnessX numeric
@attribute skewnessY numeric
@attribute skewnessZ numeric
@attribute kurtosisX numeric
@attribute kurtosisY numeric
@attribute kurtosisZ numeric
@attribute rootMeanSquareX numeric
@attribute rootMeanSquareY numeric
@attribute rootMeanSquareZ numeric
@attribute percentile25X numeric
@attribute percentile25Y numeric
@attribute percentile25Z numeric
@attribute percentile50X numeric
@attribute percentile50Y numeric
@attribute percentile50Z numeric
@attribute percentile75X numeric
@attribute percentile75Y numeric
@attribute percentile75Z numeric
@attribute class {gesture-pacing,gesture-rocking,gesture-hairpulling,gesture-scratching,gesture-hitting,gesture-punching,gesture-still}

@data
3.274207,2.45699,-13.820307,95.39612,21.184345,10.331878,-13.636774,-21.598244,-188.84232,7,11,5,8.759637,10.917874,15.8797,14.484197,15.416745,0,473.24008,154.38005,1669.2766,4.059829,-0.296557,-4.222787,17.466383,-1.043344,18.434248,21.999104,12.665578,43.130936,-4.796783,-11.178378,-12.740146,-1.719037,3.549853,-3.64592,1.782633,13.199463,0.255174,gesture-hitting
5.548916,2.925954,-9.525973,96.446075,20.099182,11.68969,-18.316391,-22.868217,-172.64297,6,11,6,9.235693,10.910916,15.087774,16.749384,15.32961,0,489.90982,156.95988,1456.9545,3.678012,-0.909489,-4.183104,15.12112,-0.130711,18.229227,22.81886,12.8655,39.3408,-2.417695,-3.101389,-8.340052,0.173391,4.890456,-2.96492,3.378668,11.643302,4.411466,gesture-hitting
7.591272,1.18016,-21.06737,96.14609,30.598755,4.579061,-17.521666,-27.799824,-187.94235,6,12,4,13.064626,13.972638,22.713402,24.40467,22.186823,0,849.1459,260.70154,3033.8745,2.710213,-0.37662,-2.827606,6.432427,-0.846206,6.809187,30.112677,16.189327,58.972095,-4.14571,-13.502399,-12.098201,-1.478419,-0.019212,-2.666692,1.924789,13.344382,0.657957,gesture-hitting
1.671402,0.13341,-9.662343,91.796265,28.49884,10.349087,-18.234539,-25.230097,-171.29303,4,13,8,7.967284,11.502217,13.94751,13.781972,19.663593,0,450.96948,198.60025,1418.9164,4.066572,-0.165821,-4.244697,17.679783,-0.495236,18.578163,21.301716,14.093192,38.888012,-3.229778,-11.38847,-7.662344,-1.543063,0.095469,-0.976984,-0.577302,13.082966,3.118897,gesture-hitting
4.379029,4.257024,-11.372067,97.79602,26.098938,12.684481,-10.495582,-25.201366,-184.1925,6,11,4,8.779783,10.828001,14.616823,16.055069,15.596344,0,487.2347,149.86807,1635.4669,4.057618,-0.819733,-4.192888,17.409815,0.489246,18.221872,22.503569,12.961108,42.009407,-3.400814,-1.44505,-7.773225,-0.328903,8.327183,-0.141693,2.867506,12.733262,1.693898,gesture-hitting
3.733847,0.521682,-7.24064,98.395996,26.698914,13.51033,-16.13273,-24.848223,-168.74313,10,11,8,11.044197,11.212123,13.934471,19.70466,16.919418,0,547.54736,183.2451,1422.3517,3.531782,-0.221582,-4.215927,14.040269,-0.606665,18.405128,23.695759,13.546853,38.402847,-4.780473,-9.157372,-7.175123,-1.961749,0.385654,0.756717,0.089178,12.001085,3.457227,gesture-hitting
7.782846,-0.221741,-16.235767,83.39661,36.448517,11.560852,-7.572711,-25.564537,-166.49323,8,6,4,11.483144,11.894041,19.814411,21.522686,12.813971,0,592.90765,228.9371,2323.5366,2.641007,0.208854,-2.831735,6.120478,0.347987,6.885039,25.563261,15.132293,50.863903,-3.988291,-10.861296,-5.2026,0.07856,0.025134,-0.897826,0.965611,10.346243,1.335366,gesture-hitting
4.344052,0.001477,-8.634394,100.94589,31.9487,14.107834,-16.203808,-25.02719,-162.1434,8,12,6,10.384384,9.875613,14.543985,17.909794,15.841896,0,546.8867,170.98701,1317.427,3.761819,0.106627,-4.050809,15.510137,0.649562,17.350056,23.785658,13.076201,37.309246,-4.407875,-10.928633,-6.583456,-2.528726,0.54483,-0.063382,0.500987,6.939145,3.667917,gesture-hitting
8.156371,4.277701,-18.469334,93.2962,21.449127,12.23901,-14.389153,-14.541035,-182.84256,10,14,4,14.436542,7.643359,22.135618,26.159613,11.0285,0,797.5936,78.63578,2897.2043,2.538816,-0.153947,-2.821172,5.759188,0.120871,6.808086,29.39592,9.845531,56.906246,-7.934833,-0.09752,-7.456142,-0.277877,3.453038,-1.341052,8.496124,8.345439,-0.014814,gesture-hitting
-2.202768,2.268271,-1.90783,4.700566,21.002834,5.587468,-23.134872,-18.773834,-9.274988,7,10,12,4.219928,9.362595,3.668885,6.281018,14.752449,0,54.646355,132.59799,18.544607,-2.316935,0.009183,-0.317552,4.964168,-0.877657,-0.861259,7.713531,11.736398,4.710034,-3.305495,-3.883994,-5.562628,-0.105127,-0.876932,-1.602918,1.80867,10.462811,1.158644,gesture-hitting
-0.949595,4.477614,-2.246453,3.367145,22.504148,7.08968,-14.12998,-17.130812,-10.067019,7,12,15,2.334786,10.087858,4.593819,3.550459,14.760971,0,14.319615,124.32698,25.300175,-2.140868,-0.265005,0.178164,6.476027,-0.577846,-0.912805,3.901454,12.015656,5.508787,-3.456928,-3.691709,-5.985804,-0.087688,6.708553,-3.264494,0.196436,11.175983,0.818817,gesture-hitting
-2.199555,-1.003166,-0.47703,6.315006,13.466038,14.497939,-19.449448,-23.006783,-11.843517,12,9,14,4.550163,7.893289,4.435899,7.331206,12.701752,0,42.45904,108.618546,34.8752,-1.598086,-1.060253,0.29379,2.937858,0.289307,0.899374,6.877287,10.470191,5.924758,-3.792715,-8.298902,-3.491045,-2.120664,1.331027,-0.364667,0.248099,6.884378,2.673276,gesture-hitting
-2.259663,-2.237196,-1.526665,7.571214,15.528193,21.579987,-24.155699,-24.708012,-11.919085,13,13,9,4.661885,8.652834,4.767318,7.305226,14.832092,0,54.20514,127.79469,48.909546,-1.854308,-0.468973,1.536521,3.752498,-0.395261,5.051802,7.701378,11.523876,7.158229,-3.261501,-12.216115,-7.243059,-0.743702,-0.975388,-0.991798,1.047613,3.675399,0.573262,gesture-hitting
0.694169,0.660529,-7.261386,57.897644,32.998657,10.598233,-7.892037,-19.977669,-151.34384,11,15,3,6.686317,8.487444,11.219839,9.273387,14.129672,0,188.47539,135.83421,1114.3531,3.849667,0.468713,-4.326789,16.159515,1.943518,19.10076,13.746172,11.673497,34.162567,-6.593183,-4.460098,-4.361038,-2.908207,1.964143,0.676212,1.077391,5.493047,1.736096,gesture-hitting
1.793064,-1.465365,-7.643213,61.94748,15.149384,6.793547,-11.352107,-22.014236,-112.49542,7,10,4,6.527837,8.366404,8.970754,10.532285,12.929003,0,210.1688,113.22041,591.16284,3.776136,-0.549516,-4.312607,15.870193,-0.402012,19.025866,14.607665,10.740936,25.486889,-4.866664,-5.83422,-4.716577,0.075417,-0.901175,-3.180398,1.491887,5.964405,-0.568024,gesture-hitting
-2.500213,1.571903,-0.416136,2.892944,19.341858,28.209383,-21.79801,-18.678364,-10.56666,11,12,12,3.59903,8.514226,4.858964,5.847252,13.75339,0,28.687677,109.31572,59.877453,-2.444389,-0.665678,2.565709,7.719468,-0.208332,9.068625,5.910901,10.572918,7.749234,-5.499033,-3.317466,-5.108029,-0.950498,1.451335,-1.73026,1.307982,9.36492,0.229993,gesture-hitting

-0.214446,-0.105973,1.374122,1.032799,0.790236,9.587431,-2.13892,-0.9291,-0.375291,1,5,1,0.442314,0.281483,1.497034,0.271757,0.267791,0,0.692632,0.172189,11.778622,-1.597938,-0.575352,2.120079,1.980686,0.639514,2.768963,0.85943,0.428275,3.696868,-0.082001,-0.160112,-0.115371,0.010774,-0.019453,-0.021697,0.088286,0.09502,-0.001347,gesture-still
-0.070337,-0.043926,0.450619,0.092925,0.057461,9.484481,-2.203564,-0.823755,-0.078709,2,7,2,0.152309,0.067778,0.499146,0.258821,0.11882,0,0.240216,0.033094,4.2959,-4.450257,-4.228395,4.471091,19.862703,18.4967,19.993464,0.495139,0.187145,2.121075,0.018405,-0.039355,-0.046986,0.037409,-0.01257,-0.01646,0.057311,0.017208,-0.002693,gesture-still
-0.088294,-0.044547,0.438124,0.061651,0.073921,9.474904,-2.18441,-0.773477,-0.091129,2,4,2,0.133679,0.059421,0.512269,0.235859,0.099292,0,0.231764,0.028667,4.298883,-4.455506,-4.286429,4.470734,19.896093,18.880093,19.991219,0.489449,0.175075,2.119159,0.001496,-0.028431,-0.058359,0.016161,-0.012869,-0.036661,0.031274,0.006285,-0.019603,gesture-still
0.01869,0.009562,-0.029426,0.074968,0.096516,0.031574,-0.032022,-0.042497,-0.074071,15,12,10,0.024436,0.030661,0.032584,0.032292,0.041801,0,0.000579,0.00133,0.000636,0.108016,0.505246,0.1666,0.490474,-0.077333,0.407046,0.030466,0.037699,0.03876,-0.000299,-0.018106,-0.050727,0.019453,-0.002394,-0.027982,0.032471,0.030825,-0.016161,gesture-still
-0.08994,-0.028603,0.467086,0.083647,0.080056,9.527576,-2.158074,-0.730381,-0.072724,1,7,1,0.131554,0.072642,0.500845,0.143039,0.084149,0,0.225765,0.027699,4.32163,-4.450586,-3.999269,4.470457,19.865915,17.111595,19.989494,0.483585,0.168872,2.130681,-0.007183,-0.030077,-0.029778,0.013767,-0.005387,-0.009278,0.031574,0.043096,0.008529,gesture-still
-0.106864,-0.009831,0.435453,0.063596,0.171784,9.479692,-2.177227,-0.732775,-0.105794,2,8,2,0.136537,0.075058,0.512621,0.260759,0.114099,0,0.226686,0.029667,4.305952,-4.436407,-3.918539,4.470786,19.777153,16.786644,19.991549,0.487961,0.172523,2.120276,-0.037559,-0.008679,-0.057311,-0.005088,0.021398,-0.044293,0.026785,0.046537,-0.005088,gesture-still
-0.220439,-0.059952,0.926451,0.072574,0.097414,9.520393,-2.162862,-0.778265,-0.059556,3,3,3,0.233861,0.103661,0.978989,0.349942,0.14544,0,0.408766,0.053119,8.199776,-2.878676,-2.772863,2.887657,7.007582,6.686323,7.035985,0.676284,0.238146,3.009666,-0.044891,-0.025438,-0.046088,-0.015562,0.001945,-0.02469,0.005836,0.031424,-0.005387,gesture-still
-0.107634,-0.034245,0.448277,0.057461,0.082001,9.494058,-2.174833,-0.737564,-0.104597,2,14,2,0.128643,0.076293,0.510751,0.2497,0.137539,0,0.225565,0.028476,4.307775,-4.45045,-3.853336,4.470173,19.86512,16.184654,19.987703,0.48698,0.172188,2.123376,-0.021249,-0.039953,-0.048483,-0.008829,-0.000748,-0.026785,0.014515,0.036661,-0.011672,gesture-still
-0.104387,-0.018331,0.439905,0.081253,0.101005,9.527576,-2.174833,-0.622642,-0.12809,2,9,2,0.13225,0.069552,0.518165,0.249356,0.12693,0,0.22655,0.021429,4.347718,-4.441466,-3.730854,4.470254,19.808609,15.469825,19.988216,0.487285,0.14753,2.131017,-0.019004,-0.03711,-0.058658,0.004639,0.007931,-0.034117,0.0208,0.034566,-0.024541,gesture-still
-0.099524,0.008133,0.45002,0.061351,0.122703,9.496451,-2.232294,-0.739958,-0.080655,2,5,2,0.134674,0.091002,0.501421,0.252715,0.127873,0,0.240135,0.031545,4.307832,-4.449567,-3.992187,4.471143,19.858534,17.016613,19.99379,0.50004,0.177796,2.123758,-0.005686,-0.002693,-0.036661,0.009128,0.031723,-0.023343,0.02903,0.07826,-0.00404,gesture-still
-0.201569,-0.037701,0.933567,0.054169,0.111031,9.508423,-2.244265,-0.677709,-0.071976,4,6,4,0.24661,0.104185,0.972787,0.467932,0.175271,0,0.454297,0.045167,8.12277,-2.884249,-2.713974,2.887484,7.0261,6.398543,7.03556,0.703511,0.215844,2.999053,0.00404,-0.013168,-0.036512,0.021847,0.014515,-0.014664,0.03292,0.057311,0.017208,gesture-still
-0.079764,-0.012472,0.45097,0.069731,0.153977,9.455749,-2.165256,-0.510115,-0.078709,2,8,2,0.147595,0.080872,0.506965,0.248189,0.109265,0,0.230224,0.017827,4.268919,-4.430347,-2.717286,4.469986,19.733635,9.402919,19.986526,0.486402,0.134101,2.11478,0.000599,-0.047435,-0.054468,0.034866,0.01242,-0.029628,0.058359,0.05791,0.001646,gesture-still
-0.070816,-0.001287,0.441004,0.087239,0.096067,9.477298,-2.174833,-0.663343,-0.091728,2,6,2,0.147326,0.075507,0.512112,0.235051,0.096441,0,0.233494,0.02471,4.298531,-4.456175,-3.989228,4.470543,19.900145,17.010351,19.990015,0.488374,0.157199,2.119674,0.02469,-0.01242,-0.056413,0.032771,0.034866,-0.040552,0.05387,0.065242,-0.018854,gesture-still
-0.114278,-0.034536,0.449317,0.058359,0.119112,9.503634,-2.193987,-0.699257,-0.096965,2,6,2,0.136455,0.085039,0.505266,0.249117,0.11163,0,0.229067,0.026782,4.315483,-4.426308,-3.507646,4.470908,19.710115,14.320044,19.992321,0.492064,0.167258,2.12541,-0.038906,-0.061651,-0.045789,0.003741,-0.021099,-0.019154,0.012719,0.038008,-0.015113,gesture-still
-0.193369,-0.031072,0.911226,0.075268,0.109984,9.573066,-2.217929,-0.684891,-0.09517,3,5,3,0.252296,0.109737,0.995995,0.360305,0.140577,0,0.452729,0.046065,8.256812,-2.881772,-2.689262,2.887593,7.014133,6.332108,7.036355,0.700086,0.216865,3.014489,0.017059,-0.019752,-0.066888,0.024092,0.0205,-0.040851,0.044143,0.070779,-0.022146,gesture-still
-0.086722,-0.032718,0.447469,0.09906,0.155773,9.561095,-2.215534,-0.665738,-0.111031,2,8,2,0.142657,0.07128,0.517125,0.255596,0.121655,0,0.23949,0.024502,4.373016,-4.441825,-3.482448,4.469524,19.811087,14.0748,19.98365,0.497002,0.159913,2.138514,0.01227,-0.027384,-0.069581,0.023493,0.005836,-0.026635,0.029179,0.020351,-0.001796,gesture-still
-0.083393,-0.018585,0.449062,0.073622,0.11986,9.470116,-2.222717,-0.68968,-0.063596,2,7,2,0.145388,0.08058,0.504593,0.251084,0.116351,0,0.241841,0.026671,4.283853,-4.44257,-3.670215,4.470873,19.814745,15.128866,19.992086,0.498794,0.164366,2.117902,0.003142,-0.039055,-0.050877,0.020051,0.002843,-0.030227,0.063147,0.055665,0.004788,gesture-still
-0.089221,-0.013684,0.434413,0.088436,0.102502,9.479692,-2.215534,-0.687286,-0.125396,2,11,2,0.141221,0.085765,0.514514,0.260773,0.137382,0,0.239034,0.027149,4.306897,-4.438565,-3.609734,4.47086,19.79061,14.749679,19.992035,0.496985,0.165336,2.120286,-0.010175,-0.04549,-0.055067,0.020051,0.025438,-0.039804,0.047435,0.065841,-0.021997,gesture-still
-0.075859,-0.013752,0.445621,0.113425,0.129586,9.443779,-2.210746,-0.668132,-0.123601,2,8,2,0.152773,0.077303,0.506628,0.264537,0.116164,0,0.241575,0.025527,4.262946,-4.41987,-3.646011,4.469453,19.67425,14.910709,19.98323,0.497322,0.160364,2.112232,-0.011522,-0.008679,-0.063446,0.018854,0.021548,-0.010325,0.069881,0.043694,0.003891,gesture-still
-0.192643,-0.038996,0.929833,0.099808,0.096217,9.520393,-2.249053,-0.739958,-0.076614,4,4,4,0.256599,0.109909,0.983852,0.478369,0.180493,0,0.468727,0.052799,8.132997,-2.882183,-2.796601,2.887005,7.015742,6.710794,7.033988,0.711224,0.233066,2.999598,0.010624,-0.005237,-0.053121,0.028282,0.033968,-0.012719,0.042796,0.053271,0.017508,gesture-still
-0.091833,-0.019543,0.4316,0.07422,0.066289,9.491663,-2.232294,-0.737564,-0.170288,2,4,2,0.133327,0.063491,0.52457,0.243992,0.097728,0,0.241513,0.02792,4.322453,-4.460443,-4.263649,4.468329,19.927225,18.707884,19.976223,0.499946,0.168232,2.123378,0.005387,-0.013767,-0.069881,0.014814,0.011821,-0.04145,0.02903,0.032471,-0.018256,gesture-still
-0.107485,-0.070143,0.448905,0.081552,0.045939,9.455749,-2.296937,-0.766294,-0.063147,2,9,2,0.141946,0.074736,0.49667,0.247979,0.098963,0,0.253446,0.026772,4.269958,-4.438384,-4.127404,4.471589,19.789608,17.85187,19.99658,0.514781,0.178022,2.114586,-0.026187,-0.071078,-0.035314,-0.001646,-0.026037,-0.022895,0.028282,-0.011821,-0.010325,gesture-still
-0.112385,-0.022595,0.408832,0.11986,0.134973,9.369558,-2.361581,-0.610671,-0.39639,2,13,2,0.159955,0.092925,0.530533,0.268824,0.166689,0,0.269076,0.023726,4.233402,-4.394692,-2.896116,4.458939,19.513618,10.508487,19.919113,0.53076,0.155681,2.097748,-0.064045,-0.080056,-0.081104,0.014216,0.023044,-0.041749,0.038158,0.052822,-0.017807,gesture-still
-0.082151,-0.02377,0.442606,0.086939,0.112079,9.434202,-2.311302,-0.811784,-0.077961,2,5,2,0.1548,0.079884,0.507069,0.25719,0.12182,0,0.262532,0.035183,4.25611,-4.443815,-3.964058,4.470543,19.822609,16.81753,19.990019,0.518923,0.189071,2.109979,0.014365,-0.022745,-0.057461,0.029179,0.015413,-0.035165,0.045939,0.040253,-0.01227,gesture-still
-0.209186,-0.044876,0.915356,0.074071,0.075268,9.467721,-2.289755,-0.708833,-0.093523,4,4,4,0.253913,0.102502,0.98187,0.488275,0.177515,0,0.480549,0.047904,8.125662,-2.880265,-2.79854,2.887312,7.008388,6.70498,7.034688,0.724091,0.223423,2.993917,-0.006584,-0.01631,-0.052523,0.014365,0.026187,-0.035763,0.034866,0.049231,0.004339,gesture-still
-0.08174,-0.004594,0.447701,0.064943,0.086191,9.462933,-2.234688,-0.670526,-0.089334,2,10,2,0.144064,0.072529,0.509232,0.250613,0.111368,0,0.244462,0.024517,4.278872,-4.4568,-4.125645,4.469922,19.903671,17.81396,19.986141,0.501142,0.156646,2.116437,0.005986,-0.005537,-0.054318,0.027384,0.037559,-0.025738,0.047884,0.053271,0.013467,gesture-still
-0.109939,-0.041824,0.449354,0.059705,0.048183,9.489269,-2.251447,-0.694468,-0.082899,2,6,2,0.131606,0.063641,0.504062,0.253269,0.106482,0,0.241992,0.023624,4.301674,-4.452998,-4.100634,4.471063,19.880466,17.68163,19.993284,0.504062,0.15929,2.122167,-0.021847,-0.039055,-0.038906,0.001796,-0.00808,-0.027084,0.019752,0.018854,-0.006285,gesture-still
-0.123795,-0.037544,0.449025,0.052672,0.078859,9.534759,-2.280178,-0.646584,-0.119261,2,8,2,0.144625,0.077153,0.517424,0.258028,0.116904,0,0.246007,0.022915,4.346506,-4.433771,-3.461138,4.469156,19.759483,13.640934,19.98132,0.511207,0.155963,2.132635,-0.054019,-0.062399,-0.057461,-0.014664,0.001496,-0.030975,0.021099,0.029928,-0.003442,gesture-still
-0.23859,-0.088615,0.91047,0.029778,0.062549,9.486875,-2.265813,-0.699257,-0.096217,3,5,3,0.245383,0.09927,0.98252,0.363156,0.141265,0,0.447087,0.040825,8.105619,-2.881334,-2.700991,2.887326,7.015598,6.35811,7.035202,0.709938,0.220631,2.989076,-0.046837,-0.07437,-0.073023,-0.021249,-0.021847,-0.031424,0.001945,0,-0.003292,gesture-still
-0.130102,-0.042205,0.424746,0.028431,0.042198,9.482086,-2.25863,-0.704045,-0.106542,2,6,2,0.136836,0.064516,0.526919,0.248915,0.099434,0,0.239114,0.024181,4.318724,-4.451624,-4.130986,4.470289,19.871468,17.880688,19.988424,0.506004,0.161127,2.121116,-0.046687,-0.033369,-0.08664,-0.022745,-0.018555,-0.040701,-0.002843,0.020051,-0.033369,gesture-still
-0.148209,-0.073435,0.427545,0.010175,0.046388,9.484481,-2.323273,-0.754323,-0.092027,2,9,2,0.150199,0.085436,0.521996,0.251631,0.129511,0,0.249605,0.026945,4.318116,-4.453878,-3.798216,4.470674,19.886095,15.819819,19.990837,0.521125,0.179826,2.121535,-0.058209,-0.083498,-0.074071,-0.052373,-0.042347,-0.060454,-0.014066,-0.005836,-0.033519,gesture-still
-0.130439,-0.048812,0.430343,0.072125,0.320673,9.470116,-2.28736,-0.749535,-0.096516,4,11,2,0.149488,0.101798,0.52014,0.272468,0.174373,0,0.246857,0.034857,4.302011,-4.412521,-2.393102,4.470249,19.623425,10.455007,19.988178,0.513684,0.192976,2.118303,-0.043545,-0.088436,-0.073472,-0.022146,-0.035314,-0.043395,0.013467,0.007482,-0.021997,gesture-still
-0.134741,-0.043051,0.439119,0.052672,0.158915,9.462933,-2.454955,-0.876428,-0.092626,2,8,2,0.157127,0.098237,0.510706,0.281341,0.15183,0,0.285505,0.041933,4.286601,-4.416378,-3.537837,4.470654,19.646421,14.47249,19.990723,0.551053,0.209253,2.116466,-0.050578,-0.065392,-0.059855,-0.011672,-0.009577,-0.032621,0.01661,0.03292,-0.0205,gesture-still
-0.214618,-0.0621,0.901207,0.0618,0.062249,9.462933,-2.294543,-0.694468,-0.143951,4,6,4,0.248017,0.096995,0.98897,0.48404,0.180934,0,0.471463,0.042103,8.118786,-2.881004,-2.693545,2.887098,7.014058,6.336651,7.033966,0.719391,0.21438,2.988471,-0.016759,-0.028282,-0.070629,0.005088,0.002245,-0.044442,0.027533,0.025139,-0.005088,gesture-still
-0.125299,-0.04225,0.439755,0.022745,0.052523,9.489269,-2.296937,-0.713622,-0.09921,2,7,2,0.135145,0.065788,0.510638,0.249124,0.10934,0,0.248655,0.025244,4.310996,-4.458823,-4.041685,4.470749,19.91677,17.27375,19.991325,0.514155,0.164407,2.122353,-0.03322,-0.038906,-0.059556,-0.018854,0.000599,-0.031723,0.010175,0.026037,-0.011372,gesture-still
-0.117765,-0.02674,0.444528,0.055366,0.111031,9.431807,-2.316091,-0.613065,-0.085144,2,12,2,0.143413,0.078171,0.504009,0.266722,0.125075,0,0.255452,0.021401,4.252092,-4.439935,-3.35054,4.470422,19.799006,13.426949,19.989275,0.518961,0.148716,2.109431,-0.031125,-0.054019,-0.057162,-0.007033,-0.011073,-0.028581,0.034117,0.042048,-0.001646,gesture-still
-0.115303,-0.039714,0.449616,0.029628,0.192284,9.525182,-2.292149,-0.747141,-0.081104,2,6,2,0.133499,0.086999,0.514753,0.257579,0.106572,0,0.25006,0.030792,4.336423,-4.452781,-3.361125,4.469771,19.877317,13.937626,19.985186,0.513181,0.179915,2.130394,-0.020351,-0.05372,-0.065392,-0.001646,-0.030077,-0.034866,0.016161,0.013018,0.014664,gesture-still
-0.182603,-0.076607,0.903018,0.079009,0.087688,9.491663,-2.035969,-1.0943,-0.116568,3,3,3,0.229858,0.148059,0.994117,0.329712,0.203889,0,0.379949,0.114602,8.185411,-2.877384,-2.835552,2.887454,6.997856,6.837869,7.035236,0.642879,0.347088,3.000142,-0.010475,-0.00404,-0.073023,0.01631,0.035464,-0.045789,0.039654,0.05776,-0.02469,gesture-still
-0.103781,-0.041899,0.406042,0.026486,0.095469,9.443779,-2.028787,-1.158943,-0.106542,2,4,2,0.118161,0.095993,0.538336,0.223237,0.160277,0,0.195645,0.067604,4.299562,-4.449172,-4.263641,4.471135,19.854322,18.686214,19.993725,0.454329,0.263362,2.11292,-0.021249,-0.020351,-0.089034,0.002394,0.015113,-0.079158,0.014515,0.048333,-0.048782,gesture-still
-0.121566,-0.04763,0.414339,0.022745,0.09083,9.441384,-2.045546,-1.137396,-0.109235,2,6,2,0.12788,0.096352,0.531026,0.216937,0.144759,0,0.195401,0.064884,4.289788,-4.4502,-4.204531,4.470453,19.862938,18.321018,19.989445,0.458453,0.259138,2.112218,-0.046986,-0.043395,-0.087837,-0.027234,0.006434,-0.07033,-0.009427,0.032471,-0.03726,gesture-still
-0.11154,-0.056975,0.416045,0.033668,0.091279,9.486875,-2.035969,-1.075146,-0.130334,2,4,2,0.121566,0.095267,0.533032,0.226529,0.165073,0,0.195508,0.058195,4.331573,-4.449729,-4.039238,4.47033,19.859213,17.183094,19.9887,0.456014,0.247873,2.12242,-0.032172,-0.039654,-0.080655,-0.013767,0.002095,-0.06195,0.004938,0.033818,-0.038158,gesture-still
-0.12298,-0.049231,0.407815,0.026336,0.140809,9.455749,-2.016816,-1.293019,-0.114323,2,6,2,0.12687,0.105749,0.538703,0.22513,0.178615,0,0.189345,0.084302,4.310086,-4.449552,-4.214675,4.469725,19.858232,18.44291,19.984884,0.452183,0.294492,2.115751,-0.042347,-0.039055,-0.107889,-0.026635,0.01227,-0.069881,-0.008978,0.028282,-0.032621,gesture-still
-0.241912,-0.098215,0.90643,0.016011,0.089334,9.496451,-2.09343,-1.135001,-0.149937,4,4,4,0.244336,0.163487,0.989269,0.441364,0.293866,0,0.380241,0.121866,8.165934,-2.876385,-2.759161,2.887013,6.993843,6.544609,7.033698,0.662391,0.362646,2.997924,-0.067636,-0.063895,-0.062249,-0.04953,0.023792,-0.028132,-0.014964,0.060005,-0.014365,gesture-still
-0.124686,-0.053488,0.404658,0.012869,0.09098,9.436596,-2.091036,-1.13979,-0.133776,2,6,2,0.126511,0.101222,0.540334,0.229567,0.162529,0,0.203838,0.064896,4.294512,-4.459843,-4.157572,4.470328,19.923038,18.04079,19.988672,0.468385,0.260301,2.111459,-0.042647,-0.065541,-0.091129,-0.023343,0.002993,-0.067935,-0.00838,0.043993,-0.048931,gesture-still
-0.127746,-0.049148,0.409977,0.052972,0.116418,9.494058,-2.103007,-1.283442,-0.133626,2,4,2,0.137682,0.102913,0.539429,0.251077,0.169046,0,0.206901,0.082244,4.344279,-4.416789,-4.28713,4.47026,19.651327,18.846977,19.988253,0.472462,0.290964,2.124232,-0.058808,-0.03726,-0.088885,-0.014365,0.012719,-0.068534,-0.003591,0.040851,-0.039654,gesture-still
-0.124985,-0.062534,0.411406,0.032022,0.107141,9.438991,-2.117372,-1.293019,-0.125845,2,4,2,0.131344,0.111226,0.533376,0.243595,0.168282,0,0.209912,0.082636,4.290802,-4.437561,-4.206783,4.469581,19.781147,18.371113,19.983997,0.474904,0.294187,2.111885,-0.045789,-0.042198,-0.09098,-0.021548,-0.025438,-0.068684,0.000299,0.051475,-0.027084,gesture-still
-0.124543,-0.053451,0.412057,0.017657,0.092476,9.436596,-2.136526,-1.247529,-0.125696,2,6,2,0.130245,0.102726,0.531602,0.238635,0.185206,0,0.21366,0.077331,4.287282,-4.451161,-4.252432,4.470666,19.86826,18.642662,19.99079,0.478718,0.283176,2.111178,-0.039654,-0.030676,-0.079458,-0.023643,-0.014365,-0.066439,-0.000599,0.051176,-0.036212,gesture-still
-0.19631,-0.115386,0.889588,0.068833,0.067038,9.436596,-2.119766,-1.163732,-0.114173,4,4,4,0.234871,0.145104,0.996055,0.452182,0.273096,0,0.402807,0.120734,8.101439,-2.877206,-2.827663,2.887594,7.000322,6.811815,7.03577,0.664338,0.366126,2.982081,-0.0208,-0.044592,-0.071227,0.002693,-0.006883,-0.059406,0.033968,0.025139,-0.030376,gesture-still
-0.102794,-0.067232,0.395365,0.032471,0.057012,9.470116,-2.117372,-1.175703,-0.170437,2,2,2,0.124401,0.091982,0.551647,0.233786,0.147662,0,0.214088,0.066599,4.335356,-4.455451,-4.262313,4.470263,19.895033,18.665812,19.988298,0.473978,0.266682,2.119356,-0.021398,-0.04549,-0.106243,-0.000748,-0.002394,-0.081552,0.018256,0.022895,-0.048333,gesture-still
